dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,entity_level,entity_name,rank,metric_type,transaction_count,transaction_amount
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,pincode,110059,10,TOTAL,632,446103.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,state,maharashtra,1,TOTAL,70381,46763103.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,state,karnataka,2,TOTAL,40969,39501006.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,state,andhra pradesh,3,TOTAL,33205,22730687.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,state,telangana,4,TOTAL,28870,20935651.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,state,uttar pradesh,5,TOTAL,25952,25137571.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,state,rajasthan,6,TOTAL,18281,14357445.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,state,tamil nadu,7,TOTAL,17682,16444344.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,state,west bengal,8,TOTAL,15200,12396029.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,state,madhya pradesh,9,TOTAL,14803,9787391.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,state,gujarat,10,TOTAL,14676,10263998.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,district,bengaluru urban,1,TOTAL,21918,19572756.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,district,pune,2,TOTAL,14949,9422249.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,district,thane,3,TOTAL,7446,5734857.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,district,rangareddy,4,TOTAL,5618,4515303.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,district,hyderabad,5,TOTAL,5616,3945773.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,district,prakasam,6,TOTAL,5308,2719134.0
