dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,entity_level,entity_name,rank,registered_users
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,state,madhya pradesh,10,9165241
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,district,bengaluru urban,1,7016836
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,district,pune,2,4416899
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,district,jaipur,3,2746860
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,district,thane,4,2638051
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,district,mumbai suburban,5,2630360
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,district,hyderabad,6,2283903
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,district,ahmadabad,7,2015947
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,district,rangareddy,8,2001437
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,district,medchal malkajgiri,9,1714832
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,district,north twenty four parganas,10,1638605
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,pincode,201301,1,398548
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,pincode,110059,2,320535
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,pincode,560068,3,313673
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,pincode,500072,4,279498
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,pincode,110092,5,264380
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,pincode,122001,6,258880
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,pincode,421302,7,243170
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,pincode,560078,8,218317
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,pincode,395006,9,214322
top,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\top\user\country\india\2019\4.json,pincode,560076,10,211683
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,state,maharashtra,1,26168390
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,state,uttar pradesh,2,20136256
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,state,karnataka,3,17016980
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,state,andhra pradesh,4,13022060
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,state,telangana,5,12306860
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,state,rajasthan,6,12142053
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,state,west bengal,7,11960822
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,state,tamil nadu,8,10872368
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,state,gujarat,9,10259843
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,state,madhya pradesh,10,10151371
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,district,bengaluru urban,1,7564577
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,district,pune,2,4802397
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,district,jaipur,3,2966508
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,district,thane,4,2878073
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,district,mumbai suburban,5,2843378
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,district,hyderabad,6,2483843
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,district,ahmadabad,7,2185983
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,district,rangareddy,8,2166829
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,district,medchal malkajgiri,9,1845599
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,district,north twenty four parganas,10,1789973
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,pincode,201301,1,425915
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,pincode,110059,2,342152
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,pincode,560068,3,334481
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,pincode,500072,4,296003
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,pincode,110092,5,280039
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,pincode,122001,6,277400
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,pincode,421302,7,270275
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,pincode,560078,8,234102
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,pincode,395006,9,230047
top,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\top\user\country\india\2020\1.json,pincode,110086,10,226703
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,state,maharashtra,1,28765086
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,state,uttar pradesh,2,22498519
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,state,karnataka,3,18655366
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,state,andhra pradesh,4,14319675
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,state,rajasthan,5,13563201
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,state,telangana,6,13378191
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,state,west bengal,7,13222022
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,state,tamil nadu,8,12150786
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,state,gujarat,9,11392657
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,state,madhya pradesh,10,11374423
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,district,bengaluru urban,1,8028070
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,district,pune,2,5144688
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,district,jaipur,3,3182014
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,district,thane,4,3135101
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,district,mumbai suburban,5,3060916
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,district,hyderabad,6,2653534
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,district,ahmadabad,7,2384154
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,district,rangareddy,8,2313748
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,district,north twenty four parganas,9,1966125
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,district,medchal malkajgiri,10,1963353
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,pincode,201301,1,445271
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,pincode,110059,2,365614
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,pincode,560068,3,351484
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,pincode,500072,4,309469
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,pincode,421302,5,298762
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,pincode,110092,6,295000
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,pincode,122001,7,293479
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,pincode,560078,8,247869
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,pincode,110086,9,246312
top,user,,india,country,,2020,2,,,True,SUCCESS,1630501482819,data\top\user\country\india\2020\2.json,pincode,395006,10,245129
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,state,maharashtra,1,31409513
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,state,uttar pradesh,2,24838116
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,state,karnataka,3,20487550
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,state,andhra pradesh,4,15692405
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,state,rajasthan,5,14969412
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,state,telangana,6,14590882
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,state,west bengal,7,14448366
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,state,tamil nadu,8,13643451
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,state,madhya pradesh,9,12564224
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,state,gujarat,10,12467847
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,district,bengaluru urban,1,8611452
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,district,pune,2,5546002
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,district,jaipur,3,3433167
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,district,thane,4,3401853
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,district,mumbai suburban,5,3304696
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,district,hyderabad,6,2875965
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,district,ahmadabad,7,2580178
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,district,rangareddy,8,2495699
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,district,north twenty four parganas,9,2143943
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,district,medchal malkajgiri,10,2111567
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,pincode,201301,1,472490
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,pincode,110059,2,393571
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,pincode,560068,3,373446
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,pincode,421302,4,328833
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,pincode,500072,5,328018
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,pincode,110092,6,314384
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,pincode,122001,7,314031
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,pincode,110086,8,267186
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,pincode,560078,9,265627
top,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\3.json,pincode,121004,10,261230
top,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\4.json,state,maharashtra,1,34432631
top,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\4.json,state,uttar pradesh,2,27249134
top,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\4.json,state,karnataka,3,22400182
top,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\4.json,state,andhra pradesh,4,17076565
top,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\4.json,state,rajasthan,5,16329494
top,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\4.json,state,telangana,6,15927797
top,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\4.json,state,west bengal,7,15662093
top,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\4.json,state,tamil nadu,8,15357586
top,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\4.json,state,madhya pradesh,9,13737947
top,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\4.json,state,gujarat,10,13605203
top,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\4.json,district,bengaluru urban,1,9286243
top,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\4.json,district,pune,2,6033615
top,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\4.json,district,thane,3,3727358
top,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\4.json,district,jaipur,4,3679874
top,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\4.json,district,mumbai suburban,5,3609970
top,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\top\user\country\india\2020\4.json,district,hyderabad,6,3142385
